Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GILLETTE.NS,GILLETTE.NS,GILLETTE.NS,GILLETTE.NS,GILLETTE.NS,GILLETTE.NS
Date,,,,,,
2025-04-30,7999.93505859375,8036.5,8178.0,7986.5,8107.5,22525
2025-05-02,7895.91064453125,7932.0,8139.0,7888.0,8099.0,12597
2025-05-05,7950.66015625,7987.0,8023.0,7885.0,7979.0,16322
2025-05-06,7898.39892578125,7934.5,8113.0,7910.5,8028.0,21161
2025-05-07,7929.755859375,7966.0,7995.0,7845.0,7934.5,12332
2025-05-08,7856.09228515625,7892.0,8012.5,7826.0,7998.0,10271
2025-05-09,7771.97705078125,7807.5,7905.0,7680.0,7703.0,16654
2025-05-12,7901.38525390625,7937.5,8020.0,7910.0,8009.5,18574
2025-05-13,7920.796875,7957.0,8050.0,7900.0,7991.5,24677
2025-05-14,8175.6318359375,8213.0,8234.5,7974.5,8047.0,20105
2025-05-15,8228.888671875,8266.5,8332.0,8177.5,8270.0,18414
2025-05-16,8570.826171875,8610.0,8681.0,8220.0,8290.0,41033
2025-05-19,8589.7392578125,8629.0,8770.0,8600.0,8612.0,17470
2025-05-20,8663.900390625,8703.5,8893.0,8603.0,8673.0,34638
2025-05-21,8807.7431640625,8848.0,8919.0,8443.0,8703.5,27926
2025-05-22,8685.7998046875,8725.5,8845.0,8660.0,8845.0,15187
2025-05-23,8714.66796875,8754.5,8884.5,8630.5,8720.0,19990
2025-05-26,9346.28125,9389.0,9877.0,8787.0,8848.0,395891
2025-05-27,9357.7294921875,9400.5,9670.0,9321.0,9425.0,125349
2025-05-28,9310.4453125,9353.0,9459.5,9301.0,9402.0,24549
2025-05-29,9273.1162109375,9315.5,9510.0,9229.0,9317.0,26861
2025-05-30,9380.126953125,9423.0,9448.0,9211.0,9280.0,26365
2025-06-02,9425.9169921875,9469.0,9539.5,9380.0,9450.0,20014
2025-06-03,9603.107421875,9647.0,9712.5,9474.5,9500.0,49864
2025-06-04,9901.7421875,9947.0,9990.0,9635.0,9635.0,44749
2025-06-05,10185.4462890625,10232.0,10298.5,9921.0,9977.0,49305
2025-06-06,9762.3798828125,9807.0,10350.0,9775.0,10299.0,38617
2025-06-09,9730.02734375,9774.5,9869.5,9712.0,9869.5,16939
2025-06-10,10092.37109375,10138.5,10171.0,9782.0,9782.0,62302
2025-06-11,10188.9296875,10235.5,10778.0,10064.0,10197.0,188066
2025-06-12,10217.2998046875,10264.0,10417.5,10151.0,10216.0,45650
2025-06-13,10240.1953125,10287.0,10350.0,10059.0,10110.0,22766
2025-06-16,10090.3798828125,10136.5,10329.0,10070.0,10295.0,16518
2025-06-17,10383.04296875,10430.5,10500.0,10125.0,10199.0,53805
2025-06-18,10320.3291015625,10367.5,10490.0,10277.0,10420.0,16264
2025-06-19,10342.7265625,10390.0,10600.0,10362.0,10368.5,30514
2025-06-20,9854.9560546875,9900.0,10499.0,9810.0,10405.5,69549
2025-06-23,9990.337890625,10036.0,10138.0,9844.0,9900.0,25979
2025-06-24,10274.041015625,10321.0,10400.0,9950.0,10050.0,36450
2025-06-25,10434.30859375,10482.0,10525.0,10260.5,10302.0,21859
2025-06-26,10731.4501953125,10780.5,10799.0,10460.5,10499.0,41179
2025-06-27,10733.44140625,10782.5,10960.0,10722.0,10780.5,42517
2025-06-30,10859.86328125,10909.5,11006.0,10800.0,10899.5,33821
2025-07-01,10703.080078125,10752.0,10996.0,10692.0,10909.0,27223
2025-07-02,10639.37109375,10688.0,10790.0,10500.0,10760.0,37028
2025-07-03,10647.3349609375,10696.0,10842.0,10618.0,10688.0,17318
2025-07-04,10640.3662109375,10689.0,10810.0,10646.0,10730.0,13761
2025-07-07,10723.984375,10773.0,10879.0,10647.0,10700.0,22005
2025-07-08,10643.3525390625,10692.0,10873.0,10582.0,10837.0,9846
2025-07-09,10550.7763671875,10599.0,10823.0,10556.0,10691.0,15002
2025-07-10,10394.490234375,10442.0,10740.0,10372.0,10669.0,14937
2025-07-11,10700.09375,10749.0,10960.0,10489.0,10490.0,57228
2025-07-14,10642.357421875,10691.0,10897.0,10511.0,10820.0,18271
2025-07-15,10945.9697265625,10996.0,11500.0,10720.0,10725.0,144676
2025-07-16,10902.169921875,10952.0,11107.0,10845.0,11029.0,18602
2025-07-17,11089.314453125,11140.0,11270.0,10950.0,10955.0,51537
2025-07-18,11206.77734375,11258.0,11370.0,11170.0,11171.0,30306
2025-07-21,10901.1748046875,10951.0,11301.0,10922.0,11300.0,22149
2025-07-22,11001.71484375,11052.0,11186.0,10992.0,11040.0,32236
2025-07-23,11159.9912109375,11211.0,11267.0,11070.0,11080.0,27070
2025-07-24,10896.197265625,10946.0,11215.0,10904.0,11215.0,22278
2025-07-25,10627.42578125,10676.0,11000.0,10640.0,11000.0,16542
2025-07-28,10505.98046875,10554.0,10878.0,10511.0,10720.0,19149
2025-07-29,10438.2900390625,10486.0,10684.0,10301.0,10599.0,24320
2025-07-30,10593.580078125,10642.0,10732.0,10417.0,10542.0,27275
2025-07-31,10783.7109375,10833.0,11281.0,10430.0,10608.0,162247
2025-08-01,10663.26171875,10712.0,10916.0,10474.0,10802.0,40476
2025-08-04,10501.9990234375,10550.0,10732.0,10389.0,10722.0,33617
2025-08-05,10671.2255859375,10720.0,10764.0,10551.0,10551.0,37434
2025-08-06,10583.6259765625,10632.0,11100.0,10573.0,10725.0,32229
2025-08-07,10600.548828125,10649.0,10767.0,10502.0,10594.0,14823
2025-08-08,10178.4775390625,10225.0,10670.0,10054.0,10670.0,17904
2025-08-11,10279.0185546875,10326.0,10389.0,10186.0,10308.0,19814
2025-08-12,10351.685546875,10399.0,10500.0,10325.0,10330.0,15211
2025-08-13,10437.294921875,10485.0,10536.0,10387.0,10455.0,12590
2025-08-14,10215.3095703125,10262.0,10570.0,10210.0,10500.0,11873
2025-08-18,10459.1943359375,10507.0,10606.0,10241.0,10406.0,32088
2025-08-19,10425.349609375,10473.0,10554.0,10275.0,10537.0,20244
2025-08-20,10472.1357421875,10520.0,10672.0,10325.0,10451.0,31839
2025-08-21,10375.5771484375,10423.0,10622.0,10365.0,10622.0,25187
2025-08-22,10347.7041015625,10395.0,10489.0,10325.0,10489.0,22141
2025-08-25,10283.0,10330.0,10440.0,10301.0,10419.0,12525
2025-08-26,9993.0,9993.0,10361.0,9962.0,10361.0,17135
2025-08-28,9932.0,9932.0,10050.0,9824.0,10030.0,17578
2025-08-29,10095.0,10095.0,10175.0,9871.0,9891.0,19100
2025-09-01,10066.0,10066.0,10285.0,10014.0,10200.0,19276
2025-09-02,10173.0,10173.0,10270.0,10032.0,10259.0,23114
2025-09-03,10128.0,10128.0,10250.0,10052.0,10173.0,15206
2025-09-04,10548.0,10548.0,10740.0,10260.0,10380.0,106227
2025-09-05,10461.0,10461.0,10585.0,10344.0,10585.0,13559
2025-09-08,10323.0,10323.0,10426.0,10298.0,10311.0,8627
2025-09-09,10301.0,10301.0,10371.0,10210.0,10323.0,9165
2025-09-10,10115.0,10115.0,10400.0,10055.0,10351.0,19355
2025-09-11,10060.0,10060.0,10206.0,10012.0,10165.0,19534
2025-09-12,9959.0,9959.0,10160.0,9936.0,10098.0,13808
2025-09-15,10006.0,10006.0,10144.0,9939.0,10037.0,11995
2025-09-16,9909.0,9909.0,10100.0,9902.0,10060.0,16162
2025-09-17,9977.0,9977.0,10038.0,9921.0,9967.0,18446
2025-09-18,9940.0,9940.0,10050.0,9920.0,10050.0,12063
2025-09-19,10352.0,10352.0,10553.0,9928.0,9941.0,108943
2025-09-22,10148.0,10148.0,10330.0,10116.0,10290.0,17267
2025-09-23,10012.0,10012.0,10174.0,9955.0,10125.0,13599
2025-09-24,9840.0,9840.0,10062.0,9819.0,10050.0,27450
2025-09-25,9681.0,9681.0,9900.0,9650.0,9890.0,13922
2025-09-26,9529.0,9529.0,9713.0,9450.0,9688.0,17792
2025-09-29,9479.0,9479.0,9759.0,9451.0,9629.0,16359
2025-09-30,9480.0,9480.0,9587.0,9406.0,9509.0,12095
2025-10-01,9598.0,9598.0,9933.0,9420.0,9480.0,46294
2025-10-03,9486.5,9486.5,9714.0,9441.5,9617.0,17014
2025-10-06,9420.0,9420.0,9579.5,9401.0,9579.5,15803
2025-10-07,9467.5,9467.5,9493.0,9370.0,9490.0,13679
2025-10-08,9412.5,9412.5,9490.0,9400.0,9490.0,14673
2025-10-09,9496.0,9496.0,9576.0,9456.0,9474.5,21027
2025-10-10,9540.0,9540.0,9568.0,9442.0,9525.0,32715
2025-10-13,9490.0,9490.0,9568.0,9445.0,9547.0,12123
2025-10-14,9425.5,9425.5,9510.0,9385.0,9490.0,13633
2025-10-15,9251.0,9251.0,9469.5,9214.0,9455.0,27566
2025-10-16,9365.5,9365.5,9420.0,9224.0,9301.0,30052
2025-10-17,9363.0,9363.0,9547.5,9348.0,9367.0,24521
2025-10-20,9336.5,9336.5,9500.0,9302.0,9470.0,12641
2025-10-21,9410.5,9410.5,9440.0,9341.0,9341.0,3854
2025-10-23,9313.0,9313.0,9425.0,9266.0,9425.0,22930
